term	arousal
yada yada	-0.288
solarium	-0.288
frontage	-0.288
hitherto	-0.288
portable	-0.288
bareback	-0.288
demographic	-0.288
no probs	-0.288
plug	-0.288
parallel parking	-0.288
lobster	-0.288
plane	-0.288
nanometer	-0.288
bar soap	-0.288
computer	-0.288
binary	-0.288
homologue	-0.288
object	-0.288
mini fridge	-0.288
harbor	-0.288
unconscious	-0.288
hyphen	-0.288
ornate	-0.288
isolated	-0.288
available	-0.288
obscured	-0.288
scanner	-0.288
racket	-0.288
geometric	-0.288
silencer	-0.288
sonice	-0.288
cozy	-0.288
humble pie	-0.288
likely	-0.288
similar to	-0.288
goal	-0.288
structure	-0.288
weak spot	-0.288
grout	-0.288
burro	-0.288
instant coffee	-0.288
glassware	-0.288
heh	-0.288
inhabitant	-0.288
gracias	-0.288
plenary	-0.288
scented candle	-0.288
stand back	-0.288
faraway	-0.288
ambience	-0.288
horizontally	-0.288
mullet	-0.288
lodge	-0.288
pare	-0.288
parapet	-0.288
end in	-0.288
lords	-0.288
minivan	-0.288
pool	-0.288
massage	-0.288
title	-0.288
christen	-0.288
seaboard	-0.288
old english	-0.288
moo	-0.290
paperwork	-0.290
frugal	-0.290
mantis	-0.290
honey bun	-0.290
landmark	-0.290
soppy	-0.290
sleet	-0.290
modem	-0.290
forget it	-0.290
unaware	-0.290
oh so	-0.290
log out	-0.290
better off	-0.290
fish oil	-0.290
blind eye	-0.290
fruit cake	-0.290
unmoved	-0.290
not bad	-0.290
rung	-0.290
color in	-0.290
off white	-0.290
closed door	-0.290
someday	-0.290
orifice	-0.290
adapt	-0.290
designing	-0.290
thickening	-0.290
have up	-0.290
in proportion	-0.290
winter	-0.290
orbs	-0.290
layover	-0.290
thousand	-0.290
old lady	-0.290
tone	-0.290
straight hair	-0.290
canape	-0.292
sugary	-0.292
outskirt	-0.292
pinto	-0.292
federation	-0.292
chinned	-0.292
single	-0.292
untapped	-0.292
meadowland	-0.292
disintegrable	-0.292
cordially	-0.292
leek	-0.292
floatable	-0.292
purer	-0.292
night stand	-0.292
looker	-0.292
diagrammatic	-0.292
goldenrod	-0.292
tuxedo	-0.292
addresses	-0.292
stalemate	-0.292
probationer	-0.292
landsman	-0.292
be out	-0.292
scaleless	-0.292
weatherglass	-0.292
starch	-0.292
masque	-0.292
unsmooth	-0.292
woodcut	-0.292
exact	-0.292
almsgiver	-0.292
drainage	-0.292
comprehensible	-0.292
vagrantly	-0.292
cubistic	-0.292
go into	-0.292
breeziness	-0.292
quit on	-0.292
arch	-0.292
tone down	-0.292
lime green	-0.292
itty-bitty	-0.292
discriminatively	-0.292
unguided	-0.292
consul	-0.292
brown sugar	-0.292
abstractive	-0.292
stinkbug	-0.292
rheumatoid	-0.292
stair	-0.292
wetness	-0.292
solicitously	-0.292
adoptee	-0.292
serviceability	-0.292
family man	-0.292
close by	-0.292
focusable	-0.292
snootiness	-0.292
cherries	-0.292
virtuousness	-0.292
fried egg	-0.292
dimpled	-0.292
delightfulness	-0.292
petite	-0.292
bleu	-0.292
breezeway	-0.292
coriander	-0.292
handhold	-0.292
singly	-0.292
prejudgment	-0.292
polyether	-0.292
deification	-0.292
alms	-0.292
moderator	-0.292
summerlike	-0.292
ragweed	-0.292
noteworthiness	-0.292
encapsulation	-0.292
fairylike	-0.292
composure	-0.292
autogenesis	-0.292
convexity	-0.292
smudged	-0.292
abide	-0.292
anon	-0.292
shrunk	-0.292
spam	-0.292
subdomain	-0.292
wholemeal	-0.292
parish	-0.292
one day	-0.292
literalism	-0.292
sosweet	-0.292
subfigure	-0.292
wilt	-0.292
full year	-0.292
pout	-0.292
barcode	-0.292
deaconship	-0.292
cranberry juice	-0.293
bogus	-0.294
politeness	-0.294
goblet	-0.294
knowing	-0.294
flotation	-0.294
unselfish	-0.294
valid	-0.294
girth	-0.294
sweet pea	-0.294
dinner table	-0.294
sea	-0.294
latrine	-0.294
back	-0.294
drizzle	-0.294
barium	-0.294
homologous	-0.294
no wonder	-0.294
bur	-0.294
tag	-0.294
stabilizer	-0.294
statistical	-0.294
exit	-0.294
pavement	-0.294
clever	-0.294
principal	-0.294
porthole	-0.294
vicinity	-0.294
apparatus	-0.294
thank	-0.294
longevity	-0.294
provided	-0.294
gentle	-0.294
route	-0.294
hill	-0.294
detritus	-0.294
colony	-0.294
sparingly	-0.294
formality	-0.294
take home	-0.294
flea	-0.294
literally	-0.294
alias	-0.294
literal	-0.294
ventilator	-0.294
standardize	-0.294
harvest	-0.294
seventy	-0.294
fat	-0.294
mommy	-0.294
stature	-0.294
entry	-0.294
spotlight	-0.294
lean	-0.294
retail	-0.294
pebble	-0.294
just as	-0.294
like	-0.294
such as	-0.294
therapy	-0.294
free space	-0.294
set time	-0.294
lacquer	-0.294
barnyard	-0.294
chauffeur	-0.294
long	-0.294
wreckage	-0.294
cleanser	-0.294
for once	-0.294
photograph	-0.294
hiking boot	-0.294
varnish	-0.294
spaghetti	-0.294
task	-0.294
grateful	-0.294
wholly	-0.294
paternal	-0.294
deciduous	-0.294
matter	-0.294
epilogue	-0.294
uniformity	-0.294
pointless	-0.294
procrastinate	-0.294
duckling	-0.294
graciously	-0.294
pastime	-0.294
drought	-0.294
taco	-0.294
tablespoon	-0.294
just saying	-0.296
month old	-0.296
mien	-0.296
subtly	-0.296
radiological	-0.296
whether	-0.296
labrador	-0.296
shut off	-0.296
heather	-0.296
ecology	-0.296
ungallantly	-0.296
mapleleaf	-0.296
patriarchic	-0.296
remittent	-0.296
daintily	-0.296
earliness	-0.296
forepaw	-0.296
ranchero	-0.296
tahiti	-0.296
conjugated	-0.296
scrupulously	-0.296
tatty	-0.296
communalism	-0.296
stand still	-0.296
wait out	-0.296
measly	-0.296
placed	-0.296
shoal	-0.296
fungal	-0.296
subchapter	-0.296
among	-0.296
lay on	-0.296
shut	-0.296
pigmy	-0.296
earlier	-0.296
sulfate	-0.296
earthworm	-0.296
morphologist	-0.296
smeary	-0.296
photosphere	-0.296
unlikable	-0.296
humanlike	-0.296
lungs	-0.296
right	-0.296
halftime	-0.296
orthographic	-0.296
abstractionist	-0.296
impureness	-0.296
multivitamin	-0.296
semiconducting	-0.296
storage space	-0.296
culturally	-0.296
oh well	-0.296
vines	-0.296
control	-0.296
watercress	-0.296
anthropography	-0.296
hair gel	-0.296
birdwatcher	-0.296
intuitionalist	-0.296
mississippi	-0.296
manicurist	-0.296
antinational	-0.296
descriptive	-0.296
indubitable	-0.296
synchronism	-0.296
hairlessness	-0.296
medley	-0.296
freeboard	-0.296
salvageable	-0.296
arctic	-0.296
off balance	-0.296
only son	-0.296
huskiness	-0.296
knowingness	-0.296
spearmint	-0.296
vocal	-0.296
provide for	-0.296
as from	-0.296
snuffle	-0.296
chit	-0.296
mean well	-0.296
as of	-0.296
incredulousness	-0.296
subpassage	-0.296
microfilm	-0.296
bowstring	-0.296
nicest	-0.296
supplementary	-0.296
pintsize	-0.296
maraschino	-0.296
fawn over	-0.296
bouquet	-0.296
compactness	-0.296
balanceable	-0.296
mondays	-0.296
trinket	-0.296
altruistically	-0.296
cleanly	-0.296
photochemistry	-0.296
exec	-0.296
hawaiian	-0.296
scabbiness	-0.296
depiction	-0.296
biogeochemistry	-0.296
interchangeableness	-0.296
washrag	-0.296
bungalow	-0.296
blind spot	-0.296
novel	-0.296
tape measure	-0.297
classical music	-0.298
sincerity	-0.298
unseen	-0.298
as yet	-0.298
nostalgic	-0.298
golf ball	-0.298
linguistic	-0.298
tshirt	-0.298
recall	-0.298
nice little	-0.298
futon	-0.298
tartar	-0.298
back down	-0.298
nodular	-0.298
a battery	-0.298
biosphere	-0.298
progeny	-0.298
not exactly	-0.298
in fine	-0.298
unrecorded	-0.298
no better	-0.298
doubt	-0.298
skin color	-0.298
back end	-0.298
air freshener	-0.298
ohh	-0.298
verily	-0.298
iron	-0.298
that's it	-0.300
not quite	-0.300
arable	-0.300
listless	-0.300
topographical	-0.300
thorough	-0.300
bluebird	-0.300
tangible	-0.300
moderate trust	-0.300
community	-0.300
inane	-0.300
dolphin	-0.300
indicate	-0.300
gradual	-0.300
tool	-0.300
tertiary	-0.300
subjective	-0.300
alkali	-0.300
substantive	-0.300
sleepyhead	-0.300
adhesive	-0.300
pith	-0.300
soggy	-0.300
tell	-0.300
conceivable	-0.300
moth	-0.300
janitor	-0.300
poet	-0.300
cognate	-0.300
corporeal	-0.300
weak link	-0.300
dreamy	-0.300
sick man	-0.300
leftovers	-0.300
annex	-0.300
backwoods	-0.300
attached	-0.300
hemlock	-0.300
kindness	-0.300
tolerable	-0.300
prior	-0.300
stop over	-0.300
serial	-0.300
revue	-0.300
front	-0.300
totem	-0.300
rainbow	-0.300
behest	-0.300
ornamented	-0.300
contribute	-0.300
optional	-0.300
sweet home	-0.300
block	-0.300
horseshoe	-0.300
etiquette	-0.300
reed	-0.300
bracket	-0.300
redwood	-0.300
percent	-0.300
baby powder	-0.300
scale	-0.300
continental	-0.300
annexe	-0.300
advisor	-0.300
skin	-0.300
adipose	-0.300
sequence	-0.300
handheld	-0.300
synthetic	-0.300
droopy	-0.300
mediation	-0.300
palate	-0.300
respectable	-0.300
dining	-0.300
uneducated	-0.300
anointing	-0.300
of note	-0.300
yeast	-0.300
settle into	-0.300
tea bag	-0.300
parlance	-0.300
sauna	-0.300
heel	-0.300
ample	-0.302
sad thing	-0.302
without question	-0.302
relate to	-0.302
palomino	-0.302
greatnight	-0.302
thirty	-0.302
ninety	-0.302
as to	-0.302
how much	-0.302
warbler	-0.302
icon	-0.302
coexisting	-0.302
genus	-0.302
poor children	-0.302
old town	-0.302
tenth	-0.302
raw	-0.302
grades	-0.302
skimpy	-0.302
candid	-0.302
eyeliner	-0.302
silly	-0.302
zone	-0.302
vellum	-0.302
sipping	-0.302
beam	-0.302
xerox	-0.302
rib	-0.302
colors	-0.302
faro	-0.302
home game	-0.302
slide off	-0.302
me thinks	-0.302
approved	-0.302
crossing	-0.302
album	-0.302
senate	-0.302
empathy	-0.302
not very	-0.302
octagon	-0.302
end	-0.302
my my	-0.302
chaise	-0.302
permit	-0.302
constitute	-0.302
concave	-0.302
steps	-0.302
chalet	-0.302
accordance	-0.302
bro	-0.302
go easy	-0.302
internal	-0.302
firewood	-0.304
cartographic	-0.304
right hand	-0.304
cooped up	-0.304
okay	-0.304
brief time	-0.304
boreal	-0.304
morass	-0.304
peace out	-0.304
save on	-0.304
cache	-0.304
sunny	-0.304
resources	-0.304
czar	-0.304
leer	-0.304
cheaper	-0.304
singularity	-0.304
granted	-0.304
holistic	-0.304
based on	-0.304
kid gloves	-0.304
peanut butter	-0.304
particulars	-0.304
lip	-0.304
yearling	-0.304
rubber	-0.305
rational	-0.306
bed bath	-0.306
inclined	-0.306
den	-0.306
user	-0.306
mature	-0.306
downward	-0.306
good book	-0.306
chum	-0.306
there is	-0.306
halve	-0.306
account	-0.306
sunrise	-0.306
staircase	-0.306
year old	-0.306
pauper	-0.306
nobility	-0.306
daily	-0.306
limey	-0.306
lyre	-0.306
be well	-0.306
apostle	-0.306
number two	-0.306
sliver	-0.306
eyepiece	-0.306
knoll	-0.306
century	-0.306
thumbprint	-0.306
gaby	-0.306
conserve	-0.306
red wine	-0.306
dotted	-0.306
filler	-0.306
zoology	-0.306
simplify	-0.306
nickel	-0.306
yogi	-0.306
out in	-0.306
retard	-0.306
undiscovered	-0.306
leash	-0.306
symbolism	-0.306
oblique	-0.306
selective	-0.306
contemplate	-0.306
consonant	-0.306
fine arts	-0.306
none other	-0.306
easy going	-0.306
portal	-0.306
pack	-0.306
island	-0.306
reverence	-0.306
unique	-0.306
distillate	-0.306
old soul	-0.306
drier	-0.306
lol	-0.306
already	-0.306
riverboat	-0.306
giraffe	-0.306
brook	-0.306
empty words	-0.306
equivalent	-0.306
nebulous	-0.306
wearer	-0.306
sculpture	-0.308
lunchbox	-0.308
nowadays	-0.308
humpback	-0.308
cider	-0.308
pin	-0.308
tabulation	-0.308
sleep walking	-0.308
scalp	-0.308
plaza	-0.308
gardener	-0.308
croak	-0.308
apology	-0.308
calcium	-0.308
unclaimed	-0.308
evaporation	-0.308
mixed	-0.308
decreasing	-0.308
crestfallen	-0.308
lithography	-0.308
gotten	-0.308
ministry	-0.308
tutor	-0.308
palm oil	-0.308
surroundings	-0.308
mustard	-0.308
mouthpiece	-0.308
ice cream	-0.308
imho	-0.308
gender	-0.308
trace	-0.308
system	-0.308
less than	-0.308
indent	-0.308
shower	-0.308
old friend	-0.308
early days	-0.308
plinth	-0.308
talk	-0.308
orthopedic	-0.308
novice	-0.308
knots	-0.308
foregoing	-0.308
trinity	-0.308
last night	-0.308
give	-0.308
spigot	-0.308
footing	-0.308
good mood	-0.308
cookbook	-0.308
merciful	-0.308
vial	-0.308
syntax	-0.308
cornea	-0.308
visitation	-0.308
compo	-0.308
watch	-0.308
settle in	-0.308
jar	-0.308
frozen	-0.308
amphibious	-0.308
home alone	-0.308
artistry	-0.308
blue moon	-0.308
earrings	-0.308
kilt	-0.308
ration	-0.308
familiarity	-0.308
cornflakes	-0.308
birch	-0.308
noble	-0.310
detain	-0.310
life span	-0.310
file size	-0.310
rusty	-0.310
ozone	-0.310
peak	-0.310
inorganic	-0.310
northwest	-0.310
unification	-0.310
trash bin	-0.310
pinky toe	-0.310
curry	-0.310
printer	-0.310
black tea	-0.310
my word	-0.310
orchid	-0.310
invisible	-0.310
permanent	-0.310
easement	-0.310
pleat	-0.310
gnat	-0.310
glue	-0.310
marbles	-0.310
weatherproof	-0.310
copier	-0.310
semi	-0.310
elm	-0.310
key lime	-0.312
thankful	-0.312
id	-0.312
by itself	-0.312
existing	-0.312
cart	-0.312
low point	-0.312
subject	-0.312
front door	-0.312
subscribe	-0.312
consultant	-0.312
vegetable oil	-0.312
there are	-0.312
cognition	-0.312
cold cuts	-0.312
diluent	-0.312
mouse pad	-0.312
oldest	-0.312
what not	-0.312
phone	-0.312
predicate	-0.312
reviewer	-0.312
cote	-0.312
cherry pie	-0.312
pooh	-0.312
pas	-0.312
night light	-0.312
beaver	-0.312
queue	-0.312
coding	-0.312
ideology	-0.312
fruit salad	-0.312
down side	-0.312
personnel	-0.312
hosiery	-0.312
trademark	-0.312
gone on	-0.312
kit	-0.312
hearing loss	-0.312
short sleeve	-0.312
inflorescence	-0.312
vice versa	-0.312
donut	-0.312
binocular	-0.312
quench	-0.312
hold back	-0.314
loop	-0.314
so what	-0.314
except that	-0.314
akin	-0.314
velvety	-0.314
consoled	-0.314
planting	-0.314
measuring cup	-0.314
low density	-0.314
borough	-0.314
clothing	-0.314
delta	-0.314
seedling	-0.314
reservation	-0.314
ninny	-0.314
magnolia	-0.314
on average	-0.314
conditional	-0.314
retinal	-0.314
novelist	-0.314
bundle	-0.314
bilateral	-0.314
forgetful	-0.314
free zone	-0.314
friendship	-0.314
tights	-0.314
shadow	-0.314
default	-0.314
modulate	-0.314
stanza	-0.314
grapevine	-0.314
veranda	-0.314
laying on	-0.314
cubicle	-0.314
junior	-0.314
disheartened	-0.314
uneventful	-0.314
bones	-0.314
loosening	-0.314
coil	-0.314
therapeutics	-0.314
videotape	-0.314
dense	-0.314
wont	-0.314
moiety	-0.314
kitten	-0.314
asymmetric	-0.314
granite	-0.314
park	-0.314
noon	-0.314
piano	-0.314
lever	-0.314
diagonal	-0.314
sushi	-0.314
paint	-0.314
concierge	-0.314
ground	-0.314
workbook	-0.314
cultivated	-0.314
headlight	-0.314
drugstore	-0.314
epoch	-0.314
good value	-0.314
organic	-0.314
guano	-0.314
dozen	-0.314
find solace	-0.314
sewage	-0.314
anthem	-0.314
cog	-0.314
voice	-0.314
orange juice	-0.314
whole milk	-0.314
cracker	-0.314
legality	-0.314
attachment	-0.314
waiting room	-0.314
exemplary	-0.314
uh huh	-0.314
quasi	-0.314
dryer	-0.314
wary	-0.314
baptismal	-0.314
haircut	-0.314
debrief	-0.314
suppose	-0.314
forming	-0.314
fall back	-0.314
author	-0.314
habitat	-0.314
palpable	-0.314
discard	-0.314
node	-0.314
left hand	-0.314
porosity	-0.314
needed	-0.316
in lieu	-0.316
water ice	-0.316
night night	-0.316
pacifier	-0.316
tin roof	-0.316
no frills	-0.316
useless	-0.316
lime juice	-0.316
stay over	-0.316
visible	-0.316
roomy	-0.316
aide	-0.316
shilling	-0.316
no rush	-0.316
circular	-0.316
chassis	-0.316
signed off	-0.316
sweet dreams	-0.316
lengthy	-0.316
thin air	-0.318
yeah	-0.318
evoke	-0.318
clear of	-0.318
shelf life	-0.318
not sure	-0.318
left over	-0.318
water tank	-0.318
aloe vera	-0.318
moot point	-0.318
provincial	-0.318
external	-0.318
anybody	-0.318
not nearly	-0.318
another	-0.318
dish soap	-0.318
autonomy	-0.318
low pressure	-0.318
ice water	-0.318
they say	-0.318
twilight	-0.318
eco friendly	-0.318
hoof	-0.318
tee shirt	-0.318
blackbird	-0.320
nugget	-0.320
bunion	-0.320
columnar	-0.320
headset	-0.320
decoder	-0.320
hall	-0.320
cattle	-0.320
alcove	-0.320
emulate	-0.320
northern	-0.320
alpha	-0.320
selection	-0.320
ford	-0.320
picker	-0.320
league	-0.320
either	-0.320
sum	-0.320
nightingale	-0.320
monsieur	-0.320
bedrock	-0.320
sew	-0.320
wrist	-0.320
corpus	-0.320
benevolence	-0.320
homemade	-0.320
smallest	-0.320
nonresident	-0.320
clover	-0.320
heft	-0.320
silicone	-0.320
covered	-0.320
normal stuff	-0.320
coconut water	-0.320
easel	-0.320
aware	-0.320
amid	-0.320
corn syrup	-0.320
domiciled	-0.320
colorless	-0.320
bracelet	-0.320
indistinct	-0.320
pullover	-0.320
saline	-0.320
republic	-0.320
medial	-0.320
unearned	-0.320
nasal	-0.320
snot	-0.320
accounts	-0.320
taupe	-0.320
unopened	-0.320
bazaar	-0.320
due	-0.320
small change	-0.320
dwarf	-0.320
well made	-0.320
platform	-0.320
tailgate	-0.320
aground	-0.320
pipe	-0.320
telescope	-0.320
topical	-0.320
cherub	-0.320
woodlands	-0.320
milk crate	-0.320
sibling	-0.320
inhale	-0.320
astrology	-0.320
scene	-0.320
discolored	-0.320
graded	-0.320
glaze	-0.320
notary	-0.320
grange	-0.320
sodium	-0.320
square	-0.320
sustained	-0.320
algebra	-0.320
chilled	-0.320
papa	-0.320
pedigree	-0.320
fin	-0.320
gamut	-0.320
girdle	-0.320
tacit	-0.320
snuggles	-0.320
black hair	-0.320
mull	-0.320
eighteen	-0.320
worthy	-0.320
shrub	-0.320
waiting	-0.322
plastic wrap	-0.322
solution	-0.322
indicating	-0.322
no less	-0.322
certain of	-0.322
microscopy	-0.322
adhere	-0.322
stand by	-0.322
early retirement	-0.322
thank you	-0.322
each one	-0.322
unsolicited	-0.322
scrap	-0.322
white paper	-0.322
pillbox	-0.322
layman	-0.322
mir	-0.322
no matter	-0.322
beef stew	-0.322
tune out	-0.322
wicker	-0.322
anyway	-0.322
professorship	-0.322
set down	-0.324
calico	-0.324
sit out	-0.324
feel about	-0.324
wristwatch	-0.324
unaccounted	-0.324
school lunch	-0.324
dotted line	-0.324
on leave	-0.324
take care	-0.324
gray hair	-0.324
low stakes	-0.324
ketchup	-0.324
little one	-0.324
thankful for	-0.324
no parking	-0.324
abatement	-0.324
isolation	-0.324
sad story	-0.324
blue suit	-0.324
simmer down	-0.324
deuce	-0.324
linguini	-0.324
dab	-0.326
comforting	-0.326
organized	-0.326
network	-0.326
subsequently	-0.326
signification	-0.326
eater	-0.326
mimicry	-0.326
duck	-0.326
slot	-0.326
loosen	-0.326
wheelchair	-0.326
surveyor	-0.326
tepee	-0.326
nutritious	-0.326
introspection	-0.326
reverend	-0.326
midterm	-0.326
elk	-0.326
recourse	-0.326
ponytail	-0.326
plainclothes	-0.326
robot	-0.326
alpine	-0.326
done up	-0.326
unfollow	-0.326
posh	-0.326
afore	-0.326
input	-0.326
lump	-0.326
oneself	-0.326
glen	-0.326
good egg	-0.326
integral	-0.326
numerically	-0.326
in character	-0.326
helpful	-0.326
guaranty	-0.326
foggy	-0.326
commonplace	-0.326
inverse	-0.326
sizable	-0.326
sack	-0.326
language	-0.326
measuring	-0.326
ripe	-0.326
hermit	-0.326
tempo	-0.326
goody	-0.326
dilution	-0.326
braces	-0.326
pound	-0.326
hollow	-0.326
apartments	-0.326
catfish	-0.326
pharmacy	-0.326
credential	-0.326
odd	-0.326
mule	-0.326
pearly	-0.326
ballpoint	-0.326
passable	-0.326
berth	-0.326
mead	-0.326
imam	-0.326
autistic	-0.326
summation	-0.326
west	-0.326
barnacle	-0.326
pond	-0.326
reddish	-0.326
fungus	-0.326
crust	-0.326
previously	-0.326
example	-0.326
piping	-0.326
set in	-0.326
indelible	-0.326
sensibly	-0.326
unregistered	-0.326
daydream	-0.326
punctual	-0.326
raindrops	-0.326
toaster	-0.326
wheel barrow	-0.326
mascot	-0.326
fortnightly	-0.326
glum	-0.326
grating	-0.326
omega	-0.326
prescription	-0.326
bookworm	-0.326
idiom	-0.326
mashed	-0.326
sewing	-0.326
biweekly	-0.326
ottoman	-0.326
preserved	-0.326
nostalgia	-0.326
providence	-0.326
griffin	-0.326
objective	-0.326
thin	-0.326
recollection	-0.326
pipeline	-0.326
scullery	-0.326
verge	-0.326
footwear	-0.326
regularity	-0.326
granular	-0.326
reasonable	-0.326
repressed	-0.326
nativity	-0.326
bearded	-0.326
veal	-0.326
protein	-0.326
bicarbonate	-0.326
mockingbird	-0.326
creamy	-0.326
diaphragm	-0.326
castor	-0.326
logotype	-0.326
nephew	-0.326
guarantee	-0.326
previous	-0.326
lamppost	-0.326
preview	-0.326
photo op	-0.326
bandwidth	-0.326
guesthouse	-0.326
bellow	-0.326
replenish	-0.328
regard	-0.328
quite so	-0.328
hand soap	-0.328
stopper	-0.328
to spare	-0.328
pie crust	-0.328
sky blue	-0.328
on hold	-0.328
few	-0.328
silent majority	-0.328
same old	-0.328
mottled	-0.328
free from	-0.328
birth certificate	-0.328
snail mail	-0.328
reindeer	-0.328
mom	-0.328
low levels	-0.328
size	-0.328
cranberry sauce	-0.328
mousse	-0.328
raspberry	-0.328
regulator	-0.328
somewhat	-0.328
behind	-0.328
rocking chair	-0.328
used car	-0.328
lay	-0.328
locality	-0.328
potted	-0.328
not surprised	-0.328
font	-0.328
car park	-0.328
foothold	-0.328
close to	-0.328
jumper	-0.328
obvious	-0.328
present day	-0.328
close down	-0.328
common cold	-0.328
doe	-0.328
pistachio	-0.328
fraternal	-0.328
trimester	-0.328
office building	-0.328
late night	-0.330
painstaking	-0.330
blue spruce	-0.330
smooth jazz	-0.330
monogamous	-0.330
vague	-0.330
day care	-0.330
affix	-0.330
muff	-0.330
tuna sandwich	-0.330
unimpeached	-0.330
baby sitting	-0.330
typography	-0.332
tapeworm	-0.332
cassette	-0.332
rattan	-0.332
pliers	-0.332
omniscient	-0.332
grandkid	-0.333
subspecies	-0.333
terminative	-0.333
footsore	-0.333
eyestrain	-0.333
unsaved	-0.333
dreamlike	-0.333
bookmarker	-0.333
intermit	-0.333
unlaced	-0.333
carved	-0.333
uncombed	-0.333
dismountable	-0.333
tarred	-0.333
disavowal	-0.333
stainable	-0.333
spoilable	-0.333
amble	-0.333
washcloth	-0.333
piteous	-0.333
draftiness	-0.333
anticipatable	-0.333
susceptibly	-0.333
anorexia	-0.333
underappreciated	-0.333
extraneously	-0.333
